,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
739,,湘潭腾飞福来特汽车服务有限公司,"112.96956290820401,27.924067217533658",,湘潭市九华经济开发区Jiuhua Economic Development District  Xiangtan,销售：0731-58216666;服务：0731-58256666,411100,湖南省,430000,湘潭市,430300,雨湖区,430302,,0731-58216666,,,,,,,销售：0731-58216666;服务：0731-58256666,湘潭市,30590,,0731-58216666,0731-58216666,,,,,,0731-58256666,2020-11-09 15:02:00,2020-11-09 15:02:00,A16935,
740,,菏泽福特鑫汽车销售服务有限公司,"115.58050181095871,35.278146741536204",,菏泽市开发区黄河东路399号,销售：0530-2079666;服务：0530-2079000,274000,山东省,370000,菏泽市,371700,牡丹区,371702,,0530-2079666,,,,,,,销售：0530-2079666;服务：0530-2079000,菏泽市,11320,,0530-2079666,0530-2079666,,,,,,0530-2079000,2020-11-09 15:02:00,2020-11-09 15:02:00,A17915,
741,,江苏良宇汽车销售服务有限公司,"114.01049104080009,22.540167256422695",,徐州市云龙区东三环18号金三环汽配市场E2-02号,销售：;服务：0516-83878701,221000,广东省,440000,深圳市,440300,福田区,440304,,,,,,,,,销售：;服务：0516-83878701,深圳市,21120,,0516-83878701,0516-83878701,,,,,,0516-83878701,2020-11-09 15:02:00,2020-11-09 15:02:00,A18376,
742,,安徽阜阳恒大旭日汽车贸易有限公司,"115.33197355415236,33.03052222709976",,阜阳市经开区105国道汽贸物流园新安大道1166号No. 1166  Xinan Avenue  Automobile Trade and Logistics Park  105 National Road  Economic Development Zone  Fuyang City,销售：;服务：0558-3958999,236000,安徽省,340000,阜阳市,341200,临泉县,341221,,,,,,,,,销售：;服务：0558-3958999,阜阳市,21710,,0558-3958999,0558-3958999,,,,,,0558-3958999,2020-11-09 15:02:00,2020-11-09 15:02:00,A18735,
743,,广西广福汽车销售服务有限公司,"119.758878356398,31.659784291798193",,南宁市兴宁区秀厢大道118号No. 118 Xiuxiang Av  Xingning district  Nanning,销售：0771-3388995;服务：0771-3390100,530002,江苏省,320000,常州市,320400,武进区,320412,,0771-3388995,,,,,,,销售：0771-3388995;服务：0771-3390100,常州市,30770,,0771-3388995,0771-3388995,,,,,,0771-3390100,2020-11-09 15:02:00,2020-11-09 15:02:00,A19495,
744,,安徽大步车业销售有限公司,"114.01054900608841,22.53945954362143",,合肥市包河大道与延安路交叉口Acrossroads of Baohe Rd & Yanan Rd  Hefei,销售：;服务：0551-3359888,230011,广东省,440000,深圳市,440300,福田区,440304,,,,,,,,,销售：;服务：0551-3359888,深圳市,21630,,0551-3359888,0551-3359888,,,,,,0551-3359888,2020-11-09 15:02:00,2020-11-09 15:02:00,A21575,
745,,邯郸市华安汽车销售有限公司,"114.5034082891614,36.58024718106379",,邯郸市南环路166号（中华大街与南环路立交桥交叉口西侧路南）No.166  South Ring Road  Handan,销售：;服务：0310-5768269,056000,河北省,130000,邯郸市,130400,邯山区,130402,,,,,,,,,销售：;服务：0310-5768269,邯郸市,11660,,0310-5768269,0310-5768269,,,,,,0310-5768269,2020-11-09 15:02:00,2020-11-09 15:02:00,A20375,
746,,丽水晨隆汽车销售有限公司,"119.97484159927949,28.482381096847767",,丽水市岩泉汽车城E地块 E-land  Yanquan Auto City  Lishui,销售：;服务：0578-2353939,323000,浙江省,330000,丽水市,331100,莲都区,331102,,,,,,,,,销售：;服务：0578-2353939,丽水市,21010,,0578-2353939,0578-2353939,,,,,,0578-2353939,2020-11-09 15:02:00,2020-11-09 15:02:00,A16975,
747,,扬中福联汽车贸易有限公司,"119.86101801231048,32.22738621752131",,扬中市扬中大道东侧普济段［泰德电气楼下） Puji Rd  Yangzhong Av  Yangzhong,销售：;服务：0511-88489086,212200,江苏省,320000,镇江市,321100,扬中市,321182,,,,,,,,,销售：;服务：0511-88489086,镇江市,20970,,0511-88489086,0511-88489086,,,,,,0511-88489086,2020-11-09 15:02:00,2020-11-09 15:02:00,A24155,
748,,武汉威汉汽车销售有限责任公司仙桃分公司,"114.2234848202139,30.55803043066018",,湖北省仙桃市丝宝路2号No.2  Sibao Road  Xiantao  Hubei Province,销售：0728-3496578;服务：0728-3496575,433000,湖北省,420000,武汉市,420100,汉阳区,420105,,0728-3496578,,,,,,,销售：0728-3496578;服务：0728-3496575,武汉市,21420,,0728-3496578,0728-3496578,,,,,,0728-3496575,2020-11-09 15:02:00,2020-11-09 15:02:00,A21515,
749,,重庆福骏汽车销售服务有限公司,"108.41660601641823,30.777989071010804",,重庆市万州区外贸路69号No  69  Waimao Rd  Wanzhou  Chongqing,销售：023-58889998;服务：023-58887770,404000,重庆市,500000,重庆市,500100,万州区,500101,,023-58889998,,,,,,,销售：023-58889998;服务：023-58887770,重庆市,50170,,023-58889998,023-58889998,,,,,,023-58887770,2020-11-09 15:02:00,2020-11-09 15:02:00,A18856,
750,,承德展旺汽车销售有限公司,"117.98218272103571,40.96570833299467",,承德市双桥区大石庙镇太平庄村易顺二手车市场福特4s店Taipingzhuang Village  Dashimiao Town  Shuangqiao Distr. Chengde,销售：0314-2563000;服务：0314-2563000,067000,河北省,130000,承德市,130800,双桥区,130802,,0314-2563000,,,,,,,销售：0314-2563000;服务：0314-2563000,承德市,11650,,0314-2563000,0314-2563000,,,,,,0314-2563000,2020-11-09 15:02:00,2020-11-09 15:02:00,A20195,
751,,南平华骏汽车销售服务有限公司,"118.37983497248136,27.060748483349357",,福建省建瓯市笋竹城C区9号地块No.9  Zone C  Sunzhu Town  Jian ou City  Fujian,销售：0599-6929999;服务：0599-6929988,353100,福建省,350000,南平市,350700,建瓯市,350783,,0599-6929999,,,,,,,销售：0599-6929999;服务：0599-6929988,南平市,31440,,0599-6929999,0599-6929999,,,,,,0599-6929988,2020-11-09 15:02:00,2020-11-09 15:02:00,A19778,
752,,陕西福秦汽车销售服务有限公司,"114.00962957368374,22.540696731740546",,陕西省西咸新区秦汉新城双照街道汽车产业园北上召十字向马庄方向500米Shuangzhao Street Automobile Industrial Park  Qinhan New Town  Xixian New District  Shaanxi Province  is called 500 meters from the direction of Mazhuang.,销售：029-33556677;服务：029-33550017,712000,广东省,440000,深圳市,440300,福田区,440304,,029-33556677,,,,,,,销售：029-33556677;服务：029-33550017,深圳市,50490,,029-33556677,029-33556677,,,,,,029-33550017,2020-11-09 15:02:00,2020-11-09 15:02:00,A21115,
753,,达州骏翔汽车有限公司,"107.5260605035635,31.178188031514644",,四川省达州市达川商贸物流园区中青路6号No. 6 Zhongqing Rd  Dachun commerical logistic Park  Dazhou  Sichuan,销售：0818-2322000;服务：0818-2322077,635000,四川省,510000,达州市,511700,达川区,511703,,0818-2322000,,,,,,,销售：0818-2322000;服务：0818-2322077,达州市,51260,,0818-2322000,0818-2322000,,,,,,0818-2322077,2020-11-09 15:02:00,2020-11-09 15:02:00,A20297,
754,,西昌祥和汽车销售服务有限责任公司,"102.2356591446459,27.891822857076395",,四川省西昌市袁家山袁马路38号No. 38 Yuanma Road  Yuanjiashan  Xichang  Sichuan,销售：0834-2556666;服务：0834-2556666,615000,四川省,510000,凉山彝族自治州,513400,西昌市,513401,,0834-2556666,,,,,,,销售：0834-2556666;服务：0834-2556666,凉山彝族自治州,51250,,0834-2556666,0834-2556666,,,,,,0834-2556666,2020-11-09 15:02:00,2020-11-09 15:02:00,A20655,
755,,宁波金润汽车销售服务有限公司,"121.59290033510071,29.942308409615844",,宁波市江北区庄桥街道马径村江北市场园区Jiangbei MKT Zone  Majing Village  Zhuangqiao Str. Jiangbei District  Ningbo,销售：0574-87385678;服务：0574-83007399,315032,浙江省,330000,宁波市,330200,江北区,330205,,0574-87385678,,,,,,,销售：0574-87385678;服务：0574-83007399,宁波市,21310,,0574-87385678,0574-87385678,,,,,,0574-83007399,2020-11-09 15:02:00,2020-11-09 15:02:00,A19678,
756,,宣城亚夏福嘉汽车销售服务有限公司,"118.74217174322425,30.94931869465183",,宣城市经济开发区兴隆路2号,销售：;服务：0563-2625468,242000,安徽省,340000,宣城市,341800,宣州区,341802,,,,,,,,,销售：;服务：0563-2625468,宣城市,21640,,0563-2625468,0563-2625468,,,,,,0563-2625468,2020-11-09 15:02:00,2020-11-09 15:02:00,A23457,
757,,无锡睿邦汽车销售服务有限公司,"120.33936888776815,31.52966439899331",,江苏省无锡市南湖大道梁东路(扬名派出所旁) Liangdong Rd  Nanhu Av  Wuxi  Jiangsu,销售：;服务：0510-68867878,214024,江苏省,320000,无锡市,320200,滨湖区,320211,,,,,,,,,销售：;服务：0510-68867878,无锡市,21170,,0510-68867878,0510-68867878,,,,,,0510-68867878,2020-11-09 15:02:00,2020-11-09 15:02:00,A20855,
758,,福建丰达汽车销售服务有限公司,"117.15519452825134,39.2362431232595",,宁德东侨工业园区国宝路19号No. 19 Guobao Rd  Dongqian Industry Zone  Ningde,销售：;服务：0593-2311999,352100,天津市,120000,天津市,120100,北辰区,120113,,,,,,,,,销售：;服务：0593-2311999,天津市,31430,,0593-2311999,0593-2311999,,,,,,0593-2311999,2020-11-09 15:02:00,2020-11-09 15:02:00,A19777,
759,,普洱普福汽车营销服务有限公司,"100.9825675225375,22.809620891767988",,云南省普洱市思茅县北部区永平路普洱印象对面Opposite of Puer Yingxiang  Yongping Rd  Beibu district  Simao county  Puer  Yunnan,销售：0879-2200879;服务：0879-2203688,665000,云南省,530000,普洱市,530800,思茅区,530802,,0879-2200879,,,,,,,销售：0879-2200879;服务：0879-2203688,普洱市,50380,,0879-2200879,0879-2200879,,,,,,0879-2203688,2020-11-09 15:02:00,2020-11-09 15:02:00,A20236,
760,,泸州东创中孚车业有限公司,"105.48865688669093,28.936116714572588",,四川省泸州市龙马潭区鱼塘经济开发区建国园区Longmatan Ecomonic Development Zone  Luzhou  Sichuan Province,销售：;服务：0830-2703999,646000,四川省,510000,泸州市,510500,龙马潭区,510504,,,,,,,,,销售：;服务：0830-2703999,泸州市,51240,,0830-2703999,0830-2703999,,,,,,0830-2703999,2020-11-09 15:02:00,2020-11-09 15:02:00,A20235,
761,,呼和浩特市耀世美福汽车销售有限公司,"111.73263252029876,40.7760266776528",,呼和浩特市金桥开发区帅家营村东Shuai Jiaying Village   Jinqiao Development Zone  Wuganda Rd. Hohhot,销售：;服务：tbd,010050,内蒙古自治区,150000,呼和浩特市,150100,赛罕区,150105,,,,,,,,,销售：;服务：tbd,呼和浩特市,11940,,tbd,tbd,,,,,,tbd,2020-11-09 15:02:00,2020-11-09 15:02:00,A20535,
762,,牡丹江天拓汽车销售有限公司,"129.66243517186302,44.61153709718602",,牡丹江市阳明区裕民路与矿山东路交叉口处Acrossroads ofYumin Rd & Guangshan Rd  Yangming district   Mudanjiang,销售：;服务：0453-6368878,157000,黑龙江省,230000,牡丹江市,231000,阳明区,231003,,,,,,,,,销售：;服务：0453-6368878,牡丹江市,10900,,0453-6368878,0453-6368878,,,,,,0453-6368878,2020-11-09 15:02:00,2020-11-09 15:02:00,A24075,
763,,淄博鑫汇汽车销售服务有限公司,"118.0879477740791,36.83972199673685",,淄博市张店区柳泉路南首路东高架桥北侧Nanshou Rd  Liuquan Rd  Zhangdian district  Zibo,销售：;服务：0533-2712856,255000,山东省,370000,淄博市,370300,张店区,370303,,,,,,,,,销售：;服务：0533-2712856,淄博市,11360,,0533-2712856,0533-2712856,,,,,,0533-2712856,2020-11-09 15:02:00,2020-11-09 15:02:00,A19677,
764,,青岛成浩达汽车销售服务有限公司,"120.08558274680375,36.25175464045703",,胶州市海尔大道217号No. 217 Haier Rd  Jiaozhou,销售：;服务：0532-86622858,266300,山东省,370000,青岛市,370200,胶州市,370281,,,,,,,,,销售：;服务：0532-86622858,青岛市,11720,,0532-86622858,0532-86622858,,,,,,0532-86622858,2020-11-09 15:02:00,2020-11-09 15:02:00,A23038,
765,,诸城广潍天瑞汽车销售服务有限公司,"119.3839711631289,36.03845647731999",,诸城市西外环路南段西侧 South west -ring  Zhucheng,销售：0536-6151117;服务：0536-6151119,262200,山东省,370000,潍坊市,370700,诸城市,370782,,0536-6151117,,,,,,,销售：0536-6151117;服务：0536-6151119,潍坊市,11750,,0536-6151117,0536-6151117,,,,,,0536-6151119,2020-11-09 15:02:00,2020-11-09 15:02:00,A23217,
766,,宜宾市翔奕汽车销售服务有限公司,"104.67245381376742,28.757958648238862",,宜宾市翠屏区南岸七星大道东段（七星小区后门斜对面）East section of Qixing Av  Cuiping district  Yibin,销售：0831-8885000;服务：0831-2303200,644000,四川省,510000,宜宾市,511500,叙州区,511504,,0831-8885000,,,,,,,销售：0831-8885000;服务：0831-2303200,宜宾市,51210,,0831-8885000,0831-8885000,,,,,,0831-2303200,2020-11-09 15:02:00,2020-11-09 15:02:00,A17935,
767,,朝阳盛昌汽车销售服务有限公司,"120.46958103370795,41.58832833172",,辽宁省朝阳市双塔区龙山街四段381号No. 381  Longshan Rd  Shuanta district  Chaoyang  Liaoning,销售：;服务：0421-7206789,122000,辽宁省,210000,朝阳市,211300,双塔区,211302,,,,,,,,,销售：;服务：0421-7206789,朝阳市,11220,,0421-7206789,0421-7206789,,,,,,0421-7206789,2020-11-09 15:02:00,2020-11-09 15:02:00,A20255,
768,,武安市远洋汽车销售服务有限公司,"114.18671866932259,36.703233933547224",,河北省武安市中兴路鑫兴居(2号门市)Xinxingju   Zhongxing Rd  Wuan  Hebei,销售：0310-5639777;服务：0310-5666333,056300,河北省,130000,邯郸市,130400,武安市,130481,,0310-5639777,,,,,,,销售：0310-5639777;服务：0310-5666333,邯郸市,11670,,0310-5639777,0310-5639777,,,,,,0310-5666333,2020-11-09 15:02:00,2020-11-09 15:02:00,A23295,
769,,乌海庞大亚航汽车销售服务有限公司,"106.85468181037194,39.69628182931109",,乌海市海勃湾区林荫大道与沃野路交叉口东50米50M of Accrossroads of Woye Rd and Linyin Rd  Haibowan district   Wuhai,销售：;服务：0473-2060558,016000,内蒙古自治区,150000,乌海市,150300,海勃湾区,150302,,,,,,,,,销售：;服务：0473-2060558,乌海市,10990,,0473-2060558,0473-2060558,,,,,,0473-2060558,2020-11-09 15:02:00,2020-11-09 15:02:00,A20196,
770,,保定轩宇正道汽车销售服务有限公司,"115.47852215554,38.91732513388292",,保定市向阳北大街与创业路交叉口处南行100米,销售：;服务：0312-3360890,071000,河北省,130000,保定市,130600,竞秀区,130602,,,,,,,,,销售：;服务：0312-3360890,保定市,11630,,0312-3360890,0312-3360890,,,,,,0312-3360890,2020-11-09 15:02:00,2020-11-09 15:02:00,A17955,
771,,重庆建洲汽车销售服务有限公司,"107.38752093741597,29.7120174645415",,重庆市涪陵区迎宾大道7号（高山湾枢纽站斜对面）No. 7 Yingbin Avenue  Fuling District  Chongqing (opposite to the Gaoshan Bay Hub),销售：023-72200999;服务：023-72805699,408000,重庆市,500000,重庆市,500100,涪陵区,500102,,023-72200999,,,,,,,销售：023-72200999;服务：023-72805699,重庆市,51110,,023-72200999,023-72200999,,,,,,023-72805699,2020-11-09 15:02:00,2020-11-09 15:02:00,A23076,
772,,佛山市金福麟汽车销售服务有限公司,"113.11777130213268,23.01482802966205",,佛山市国际车城南区三座一号3-1 South Zone of International Auto City Foshan,销售：;服务：0757-86129999,528000,广东省,440000,佛山市,440600,禅城区,440604,,,,,,,,,销售：;服务：0757-86129999,佛山市,31390,,0757-86129999,0757-86129999,,,,,,0757-86129999,2020-11-09 15:02:00,2020-11-09 15:02:00,A24456,
773,,三明华骏汽车销售服务有限公司,"117.5900143609108,26.240649945732102",,福建省三明市三元区大坂工业园Daban Industrial Park  Sanyuan District  Sanming City  Fujian.,销售：;服务：0598-8366111,365000,福建省,350000,三明市,350400,三元区,350403,,,,,,,,,销售：;服务：0598-8366111,三明市,30490,,0598-8366111,0598-8366111,,,,,,0598-8366111,2020-11-09 15:02:00,2020-11-09 15:02:00,A14858,
774,,福建丰润汽车销售服务有限公司,"118.1813558087515,39.84580351755526",,福建省莆田市荔城区西天尾镇龙山村Longshan Village  Xitianwei Town  Licheng District  Putian City  Fujian.,销售：;服务：0594-2868031,351100,河北省,130000,唐山市,130200,丰润区,130208,,,,,,,,,销售：;服务：0594-2868031,唐山市,30500,,0594-2868031,0594-2868031,,,,,,0594-2868031,2020-11-09 15:02:00,2020-11-09 15:02:00,A14862,
775,,新疆天汇福达汽车销售服务有限公司,"117.01771138737367,36.65842967847854",,新疆乌鲁木齐市米东区永顺街1908号天汇汽车城Tianhui Automobile City  No. 1908 Yongshun Street  Midong District  Urumqi  Xinjiang,销售：;服务：0991-3308613,831400,山东省,370000,济南市,370100,市中区,370103,,,,,,,,,销售：;服务：0991-3308613,济南市,50620,,0991-3308613,0991-3308613,,,,,,0991-3308613,2020-11-09 15:02:00,2020-11-09 15:02:00,A13716,
776,,陕西幸福汽车销售有限公司,"114.00962957368374,22.540696731740546",,陕西省西安市高新新型工业园信息大道北侧造字台路9号No. 9 Zaozitai Rd  North of Xinxi AV  High-new Tech Industry Zone  Xian  Shannxi,销售：029-88862999;服务：029-88862006,710119,广东省,440000,深圳市,440300,福田区,440304,,029-88862999,,,,,,,销售：029-88862999;服务：029-88862006,深圳市,50450,,029-88862999,029-88862999,,,,,,029-88862006,2020-11-09 15:02:00,2020-11-09 15:02:00,A13676,
777,,南充德福达汽车有限公司,"106.0681539955836,30.889791537463235",,南充市顺庆区潆溪镇(市车管所前行200米)Yingxi Town (200 ahead of Vehicle Admin Bureau)  Shunqing District  Nanchong,销售：;服务：0817-2463377,637000,四川省,510000,南充市,511300,顺庆区,511302,,,,,,,,,销售：;服务：0817-2463377,南充市,50290,,0817-2463377,0817-2463377,,,,,,0817-2463377,2020-11-09 15:02:00,2020-11-09 15:02:00,A13779,
